ID,images
45715227.0,1_2_5_7
45715220.0,4_1_2_3_5
45715216.0,
45715212.0,8_1_2_3_5_7_9
45715210.0,12_4_1_2_5_11_7_9
42866379.0,8_4_1_2_3_5_7
45715207.0,4_1_2_7
45715205.0,4_1_2_5_9
45715206.0,15_8_1_6_3_14_13_7_9
45341984.0,8_4_1_6_2_5_11_9
45320712.0,8_4_1_2_3_11_10_9
45715203.0,4_1_2_5
45715200.0,
45689280.0,2_3_5
45715187.0,4_1_6_3_5
45715129.0,8_6_7
45715186.0,4_1_2_3_5
45715185.0,8_1_2_14
45715184.0,4_1_2_3_5_7
45715183.0,1
45715174.0,4_1_2_10
45715165.0,4_1_2_3
45715159.0,1_2_3_5_10_9
45715151.0,6_5
45701338.0,2_10
45715146.0,4_1_2_5
44895022.0,1
45715148.0,3
45715147.0,4_1_3_5
45715142.0,8_1_2_11_10_9
45715141.0,2
45715140.0,4_1_6_3_7
45715138.0,8_4_1_2_3
45397603.0,8_1_2
45715135.0,4_1_3
45715134.0,4_1_2_3
45715133.0,
45524652.0,1_5
45715127.0,1
45715128.0,
45715125.0,4_1_2_3
45194897.0,4_2
45715123.0,4_2_3_7
45715122.0,1_10_7_9
45235317.0,8_1_3_7_9
45715117.0,1
45715116.0,4_1_3
45715108.0,4_6_2_3_5_7
45715096.0,15_8_6_3_13
45568925.0,4_1_6_2_3_5_7
45715092.0,4_1_6_2_3_7
45715090.0,4_6_3_5
45715086.0,8_4_1_6
45068742.0,1_6
44960286.0,12_4_1_14_13_9
45697369.0,12_15_1_6_3_14_13
45715080.0,8_1_6_2_3_5_7_9
45435818.0,12_1_11_7
45715074.0,12_4_2_3_14_11
45715070.0,6_7
45715066.0,8_4_1_6_2_3_5
45715062.0,12_8_1_6_2_3_11_10_7_9
45715063.0,12_4_1_6_2_3_5_11_13_7
45328661.0,1_3
45715061.0,1_3
45715058.0,8_4_5_9
45715057.0,8_6_7_9
45715055.0,12_8_4_14_13_10
45715052.0,4_1
45715051.0,1_2
45715050.0,1_2
45715047.0,4_1_2_3
45713324.0,
45715034.0,8_1_3
45715039.0,12_1_14_11_13
45715038.0,4_1_6_2_3_5
45715032.0,4_1_5
45715028.0,4_1_6_2_3_5
45715027.0,
45285146.0,5
45715024.0,1_7
45715023.0,
45715022.0,1
45680513.0,4_1_6_2_3_5
45715016.0,4_1_2_3
45549658.0,15_1_6_2_3_14_11
45715010.0,4_1_2
45715012.0,2_3
45715008.0,1_2
45715007.0,5
45715006.0,4_1_2_3_5
45715005.0,2_3
45715004.0,4_1_6_2_3_5_10
45624285.0,1_6_5
45715002.0,
45715001.0,4_1_6_2_3_5
45715000.0,
45714998.0,1
45433773.0,8_1_6_2_3_5
45042874.0,8_1_3_5_11_10_7_9
45714994.0,4_1_6_2_3_5
45714993.0,1_3
45714991.0,3
45714990.0,8_6_10_7_9
45714988.0,4_1_6_7
45714969.0,
44529661.0,4_1_6_2_3_5_11_7
45714987.0,4_1_5
45714984.0,4_1_2_3
45714973.0,12_10
45714982.0,1_6_2_7
44338465.0,4_1
45714981.0,2_3_7
45714980.0,8_1_2_11
45714979.0,
45714978.0,4_2_3
45714976.0,1_3
45714975.0,4_1_2_3
45714971.0,4_2
45714967.0,2
45714968.0,1_2_3_10
45417121.0,1_2_10_9
43976722.0,4_1_7_9
45369796.0,4_1_6_2_3_5
45714963.0,4_1_6_2_3_5
44986360.0,4_1_2_3
45714965.0,
45369733.0,4_1_6_2_3
44783202.0,8_1_6_2_3_7
45714961.0,1_6_2_3_11_10
45714958.0,
45714953.0,4_6
45714952.0,8_4_1_2_3_14_5_7_9
45714950.0,1_2_5_7
45714945.0,1_2_3
45714944.0,4_6_2_3
45714942.0,8_4_1_2_3_5_9
45408164.0,4_1_2_3
44979010.0,4_1_3_9
45714941.0,8_1_2_3_9
45714940.0,4_1_6_3_5
45714803.0,1_2
45714924.0,4_2_5_7
45014507.0,12_4_1_6_2_13_10
45714922.0,4_1_6_2_3_5_7
45714909.0,4_3_11_13
45321573.0,12_4_1_6_2_11_10
45714904.0,1
45714906.0,6_2
45700466.0,12_6_3_5_7
45669599.0,4_1_2_3_5
45714839.0,4_1_2_3
45714824.0,5_7
45714811.0,4_1_2_3
45714802.0,4_1_6_3_5
45714787.0,2_3_10
45714784.0,1_11
45369939.0,8_1_2_3
45714760.0,1_6_3
45714737.0,
45714740.0,4_1_3
45714736.0,8_2
45714726.0,
45714702.0,4_1_2_5
43148602.0,1_6_5_7
42388647.0,5
45714680.0,12_4_1_2_3_5_11_9
45714656.0,1_2_3_9
45714649.0,4_3
45714648.0,2
45714647.0,1_14_10_7
45714634.0,4_1_7_9
45714633.0,1_2_3_5
45558300.0,1_2_3_5
45714628.0,1_6_2_7
45527976.0,4
45714612.0,4_1
45714608.0,4_1_2_7
45714584.0,4_1_2_3
45714587.0,4_1_6
45714509.0,4_1_6_2_3_5
45714507.0,1_2
45714502.0,8_4_1_6_2_3_5_7
45275485.0,4_1_2_3
45714379.0,8_4_6
45714377.0,8_5_11
44432058.0,1_2_3
45714336.0,4_1_6_2_3_5
45714313.0,4_1_2_3
45714312.0,8_1_2_10_7_9
45714291.0,4_1_2_3
45503234.0,4_1_2_3
45714242.0,
44382136.0,4_1_3_5_11
45714234.0,
45714223.0,12_8_1_2_3_14_11_13_10_7_9
45714194.0,
45714174.0,1_3_5
45429832.0,8_1_2_3_10_9
45714070.0,8_4_1_6_2_3_7
45714053.0,1_6_2_3
45714050.0,1
45714014.0,6_2_5_9
45713995.0,4_3_7
45713991.0,4_1_6_2_3_5
45713971.0,4_1_2_3_5
45713967.0,4_3_7
45713964.0,4_2_3_5
45713950.0,9
45611773.0,2
45713922.0,4_2_3_5
45713912.0,
45713903.0,2_3
45713864.0,4
45713681.0,8_4_6_2_3_5_7
45713712.0,3_5
45713783.0,1_2_3
45713756.0,12_1_6_2_3_11_13_7_9
45486398.0,1_2_5
45713679.0,1_6_5
45713686.0,12_8_4_1_2_9
45713646.0,
45355256.0,2_3
45713576.0,8_4_1_6_2_3_5_7
45713568.0,1_5_11_9
45713533.0,12_2_3_5_10
45713528.0,4_1_6_2_3_5
45713498.0,1
45713527.0,1_2
45713526.0,1_2
44008390.0,12_8_4_1_6_2_3_5_7
45713504.0,1_6_2_5_7
45713502.0,1_2_10_7
45713473.0,8_2_5
45713453.0,3_10_9
45503625.0,8_4_14_5_10
45713417.0,3_10_9
45713416.0,1_2
45713415.0,4_1_6_3
45713414.0,4_1_2_3_5
45713386.0,8_4_1_3_7_9
45712869.0,12_8_1_6_2_3_5_13_7
45713302.0,1_2_3
44422912.0,6_7
45713224.0,
45713250.0,1_6_2_3
44422371.0,1_6_2_5
44422102.0,1_2
45713254.0,8_4_1_2_3_7
45713240.0,12_1_14_5_13
45713235.0,
45713221.0,1_2
45713201.0,4_1_6_5_7
45713196.0,4_5
45713179.0,4_2_3
45713181.0,15_1_3_14
45713177.0,1_2_3_5
45713141.0,1_3
45713100.0,4_1_2_3
45713088.0,4_1_6_2_3_5_7
45713088.0,4_1_6_2_3_5_7
44791090.0,4_1_3
45713051.0,1
45713050.0,4_1_2_11_9
45713052.0,4_1_2_3
45712992.0,4_2_3
45369452.0,8_1_2_7_9
45713001.0,12_1_6_2_3_14_11_13_10
45712942.0,8_4_1_6_2_10_7_9
45207557.0,12_1_3_11_7
45712845.0,1_3_5
45712831.0,6_2
45688129.0,4_1_2_3
45712788.0,1_2_3_5
41866821.0,12_8_4_2_3_14_11_13_10_7_9
45712766.0,4_1_6_2_3_7
44963685.0,4_1_6_2_5_7
45397982.0,1_6_5
45589298.0,4_1_2_3
43935026.0,4_1_2_3_5_7_9
45712755.0,1_6_2_5
45491115.0,4_1_2_3
45712750.0,4_1_3_5
45712746.0,4_1_6_2_3
44854270.0,12_4_1_2_5_10
45018836.0,4_1_6_2_3_5
45712736.0,4_1_2_3
45712735.0,4_1_6_2
45712728.0,8_1_6_2_3_9
45712709.0,1
45712679.0,4_1_6_2_3_14_5
45712673.0,1_6_5
45712661.0,
44358792.0,8_4_1_6_2_3_5
36477717.0,4_1_2_3
38318696.0,4_1_2_5_9
39968093.0,4_3_5
44358166.0,4_1_2_3
32119008.0,1_2
45712626.0,1_3
45712625.0,4_1_2_3_5_11
45712619.0,2
45712594.0,4_1_6_5_7
44563754.0,12_1_6_3_14_5_11_13_10_7_9
45712559.0,4_1_6_5_7
45712543.0,3
45712533.0,4_1_2_3_5
45712525.0,4_1_6_2_11_9
45712521.0,4_2_5_7
45712507.0,12_4_2_3
45712492.0,1_2_10_9
45712483.0,1_2_3_10_9
45712481.0,4_1_2_5
45712475.0,1_2_3_9
45712460.0,1_6_5_10
45712452.0,8
44959133.0,6_2_5_7
45712425.0,4_1_2_3
45238121.0,4_1_2_3_13_10
45712419.0,4_1_2_5
45712418.0,4_1_6_3_5
45712385.0,4_2_3
45429779.0,4_1_14_13
45712339.0,
45712375.0,4_1_2_3
45712367.0,4_1_2_3_5
45712362.0,4_1_2_3
45567932.0,4_1_6_2_5_7
45668955.0,6_2_5
45712333.0,
44581262.0,8_4_1_6_2_5_13_7_9
45712320.0,8_4_1_2_3_5_7
45712311.0,1_6_2_3_7
45712305.0,8
44806335.0,8_5_7
45712293.0,8_4_1_6_2_3
45712284.0,8_1_6_2_3
45712273.0,4_1_2_5
45712271.0,4_1_6_2
45712259.0,1_3_5
45712255.0,3_5
45712249.0,4_1_2_3
45712244.0,1_6_2_3_5
45570576.0,1
45712238.0,4_1_2_3_9
45712236.0,1_2_3
45712220.0,8_1_5_10
45712210.0,1_2_10_9
45712087.0,4_1_2_3_5
45712201.0,1_3_9
45712192.0,1
45712188.0,3
45712184.0,4_1_2_3
45712175.0,1_3_9
44563043.0,4_1_6_2_3_5
44706936.0,12_4_1_6_2_3_5_7
45712165.0,8_4_1_2_3
45712151.0,4_1_2_3_5
45712132.0,1_6_2_3_5
45712124.0,8_4_1_6_2_3_5_7
45712121.0,4_1_2_3
45712119.0,1_6_2_7
45712076.0,8_4_6_2_5
45712110.0,8_4_1
45712101.0,8_4_1_3_11
45712094.0,1_3
45712085.0,1
45712091.0,1_2_3_10_9
45712079.0,4_1_2_3
45712078.0,1_2_3
45712073.0,1_6_2_5_7
45712069.0,4_1_2_3_10
45712062.0,8_1_2_3
45712030.0,1_2
45712027.0,1_9
45712013.0,1_2
45712011.0,4_1_2_3_5
45712010.0,1
45711989.0,4_1_2_3_5
45711992.0,4_1_2
44958479.0,12_8_1_6_2_3_14_13_7
45711962.0,12_8_4_3_5_7_9
45711981.0,8_4_1_6_2_3_5_7
44817919.0,12_4_6_3
45711948.0,4_1_2_3
45711828.0,8_1_10_7
45711923.0,8_4_1_6_2_3_5_7
45711924.0,8_4_1_6_3_5_7
45711914.0,4_1_6_2_3_13_7
44169265.0,
45711868.0,4
45711857.0,6_2_3_5_10_7
45682497.0,2
45507417.0,8_4_1_6_10_7_9
45711799.0,2
45711785.0,4_1_2_3_5
45711777.0,4
45711773.0,2_13_10
45711766.0,8_1_2_7_9
45711750.0,8_3
45397457.0,4_1_6_3_5_9
45603656.0,8_1_6_2
45711680.0,1_6_7
45711713.0,2
45711715.0,4_1_2_3_5_7
45711695.0,1_2
45274403.0,4_1_2_3_5_11
45711674.0,5
45711649.0,6_5_7
45711613.0,1_2
45711607.0,4_5_7
45711581.0,1_2_3
45711509.0,1
45711484.0,12_4_1_6_3_7
45711485.0,4_1_2_3
45711481.0,4_1_2_3_9
45711469.0,1_2
45711436.0,4_6_2_3_5
45711425.0,4_1
45711424.0,12_8_4_1_10_7_9
45711422.0,8_4_1_6_5_7
45711412.0,1_3
45674318.0,4_1_6_5
45711383.0,8_1_6_5_7
45711382.0,1_2
45711368.0,1_3
44092065.0,
45711336.0,8_1
45706480.0,1_2
45711334.0,8_1_6_2_7
45711317.0,1_2
45703345.0,4_1_6_2_3_5_10_7
45711316.0,4_1_3
45711311.0,1_6_3
45711307.0,1_6_3_5
44720448.0,4_2_3_5
45711288.0,4_1_3
45711265.0,8_4_1_6_2_5_9
45711261.0,4_1_6_2_3_5_7
45711255.0,1_2_5
45711243.0,4_2
45711238.0,1_6_3_5_7
45711228.0,1
45711227.0,1_2_3_5
45711226.0,8_4_5
45711217.0,4_1_2
45711213.0,4_1_2_3
45623164.0,4
45711209.0,8_1_2_9
45711196.0,1_3
45711187.0,
45711184.0,1_2
45711180.0,1_2
45711179.0,4_2_3
45669711.0,4_1_2_3_5
45711174.0,4_6_2_3_5_7
45711156.0,8_4_6_2_3_7
45711153.0,
45711146.0,
45711149.0,4_3_5
45711133.0,4
45711125.0,4_1_2_3_5
45711122.0,4_1_3_7
45711116.0,4_1_5
45362377.0,1_2_3
45711107.0,1_2_10
45528730.0,4_1_2_3_5
45264685.0,
45711079.0,1_3
45711031.0,2_3
45710989.0,4_1_2_3
45710967.0,4_1_6_2_3_5
45710966.0,1_2
45710946.0,4_1_2_3
45618435.0,1_6_2_5
45506106.0,4_1_6_2_5
45710935.0,4_1_2_3_5
45537323.0,8_1_10_9
45710905.0,6_2_3
45710906.0,8_1_6_3_5
45710904.0,1_3
45710903.0,4_1_2_3
45710901.0,8_1_2_3
45710901.0,8_1_2_3
45710899.0,4_1_2_3
45710898.0,6_5_7
45710897.0,1_3
45710896.0,
45710895.0,4_1_3
45710894.0,1_3
44546635.0,8_4_1_3_5_7
44543066.0,4_1_3_5_7_9
44542193.0,8_4_1_3_5_7
45243856.0,8_4_1_2_3_5_7
45205935.0,8_4_1_6_3_5_7
45710859.0,4_5
45710855.0,1_2
45710850.0,1_2
45710836.0,1
45710830.0,
45710829.0,1_2
45710828.0,4_1_2
45710824.0,1
45710788.0,2_3
44907777.0,1_2_3
45710807.0,4_1
45180424.0,1_2
45710805.0,1_2
45710802.0,8_1_2_3
45698791.0,1
45710789.0,1_2
45710785.0,1_2
45710782.0,1_7
45710780.0,8_6_2_3_5_7_9
45710777.0,1_2
45710776.0,4_1_5
45710744.0,1_2
45710728.0,3
45710714.0,1_2
45710708.0,4_1_2_3_10
45710704.0,1_2
45710702.0,2
45710695.0,
45710691.0,1
45710689.0,1_10_7
45710688.0,1
45710681.0,8_1_6_11_10_7_9
45710684.0,1
45710674.0,1_3
45710668.0,4_1_2_3_5
44518455.0,1_2
45710662.0,1_5
45710654.0,8_4_1_2
45710642.0,8_1
45710634.0,3
45710632.0,4_1_5
45710631.0,5_7
45520443.0,4_1_2_3_5
45666000.0,4_2_3
45710625.0,
45710623.0,8_6
45710607.0,4_1_6_2_5
43816083.0,4_1_2_3_7
45710603.0,8_4_1_2_3
45710575.0,1_7
44962967.0,7
45710568.0,4_3_5_7
45398073.0,4_1_2_3_11_13_9
45710524.0,4_2
45710521.0,4_1_2
45710519.0,1_2
45359020.0,8_1_2_3_10_7_9
45710516.0,2
45710497.0,2_5_7
45710474.0,4_1_6_5
45710470.0,
45710445.0,4_6_5_7_9
45710423.0,12_10
45710430.0,4_1_6_5
45710429.0,1_11_10_9
45249623.0,4_1_2_3_7
44609126.0,2_3
45710412.0,4_2
45710406.0,1_2
45710397.0,3
45710395.0,4_1_6_2_3_5_7
45710363.0,8_6_2_5_7_9
45398928.0,5
45710326.0,4_1_6_3_5
45710223.0,8_1_5_7_9
45236176.0,
45710165.0,4_1_2_5
45710163.0,2_3
45710160.0,4_1_2_3
45710159.0,1
45710158.0,4_1_2_3
45710157.0,1_2_3
45682241.0,4_1_2_3
45239770.0,4_1_2_5
45604007.0,1
45710155.0,8_4_1_6_2_3_5_7
45710152.0,4_1_5_7
45710110.0,4_1_2_3
45677268.0,4_1_2_3_7
45710066.0,12_8_6_2_3_11_9
45710044.0,4_1_3_5
45710043.0,2_3
45114771.0,4_6_2_3_5
45710042.0,8_4_6_2_3_5_11_13_10_9
44672137.0,1_2_3_5
45710041.0,4_6_2_3_5_7_9
44906931.0,1_6_2_7
45710039.0,1_2_3
45710038.0,1
45710032.0,4_1_2_3_5
45710027.0,1_2_3_11_9
45710021.0,4_1_3
45709997.0,1_5
45323120.0,1
45709907.0,8_4_1_6_2_3_5_10_7
44289154.0,4_1_2_3
45709804.0,4_1_2_3_7
45709723.0,4_1_6_3_7_9
45292226.0,8_4_1_2_3_5
44319000.0,3
42935161.0,4_1_3
45709660.0,4_6_3_5
45709664.0,8_4_1_6_2_3_5_7
45704026.0,8_4_2_5_7
45444423.0,4_1_3_5
45709658.0,8_1_6_7
45709652.0,4_1_6_2_3_5
45709649.0,8_4_1_2_3_5_9
45286512.0,4_1_6_2_3_5
45417395.0,1_6_2_3_14_5
45709650.0,4_6_3
44966383.0,4_1_6_2_3_5_13_7
45709648.0,6_2
44929986.0,12_8_4_1_6_2_3_14_5_13_7_9
44875394.0,1_2
45016771.0,8_4_2_5
45709643.0,4_1_3
45709640.0,8_4_3_5
45709641.0,
45545066.0,4_1_6_2_3_5
44707398.0,4_1_2
45709634.0,12_1
45709627.0,1_5
45709633.0,2_3
45709631.0,1_5
45331923.0,1_2_3
45709630.0,4_1_6
45709626.0,1_2
45701449.0,8_1_6_2_5
45521201.0,1
45709621.0,1_5
45612067.0,8_4_1_2_3_11_13_10_7_9
44243949.0,8_4_1_2_3_5
45709619.0,2_3_5_7
45709618.0,6_2_3_5
45709614.0,4_1_3
45709605.0,4
45709599.0,1_7
44369321.0,4_6_5_11_10_7_9
45709590.0,4_6_2_3
45709584.0,1_6_2_7
45520940.0,1_6
45709585.0,4_1_2_3
44378173.0,
45709583.0,1_6_3_5_7
45709582.0,15_4_1_3_5
45709581.0,1_3_10
45709579.0,12_1_6_2_5_13_10_7_9
45436893.0,1_3_5
45460130.0,8_1_2_5_7
45709575.0,3
45709574.0,1_6_5_10
45709568.0,1_11_10_9
45709573.0,1_2_7
45709572.0,1_2_10_9
43638682.0,8_14_13_7_9
45709569.0,15_8_1_6_2_14_5
44526527.0,12_15_1_2_3_14
45709567.0,8_2
45709566.0,6_2_5
45709565.0,6_2_5
45709564.0,1_2_3
45709560.0,1_2
45709559.0,
45709553.0,8_1_2_3_7_9
45430184.0,
45328925.0,8_10
44045591.0,1_2_3
45709550.0,1_2
40879716.0,4_1_2_5_13_7
45637892.0,1_6_2_5
45709548.0,4_1_3_5_11_13
45709547.0,8_1_10_7_9
45709545.0,4_3_7
45709544.0,4_1_6_2_5
45609122.0,4_6_2_5
45663995.0,7
45709524.0,12_15_4_1_2_3_14_13
45709522.0,4_1_6_11_10_7
45709514.0,1_6_2_10_9
45709513.0,2_3_5
45709488.0,8_4_1_3_11
45709478.0,4_2_3_5
45709457.0,12_15_1_14
45709452.0,12_8_4_1_6_2_3_14_5_11_13_7
45257998.0,9
45709389.0,4_1_6_2_3_5
45709430.0,4_1_2_3
45709431.0,1_2_3_5_7
45551011.0,8_4_1_6_3_7_9
45709417.0,2
45709423.0,4_1_2_5
45709421.0,8_4_1_2_3_7
45709419.0,1_2
45709418.0,6_3_5
45709413.0,4_1_2_3
45657053.0,4_2_5
45689442.0,2
45709409.0,8
45709407.0,1
45709397.0,6
45709396.0,6_2
45709390.0,
45709385.0,1_2_3
45709383.0,4_1_2_5
45709375.0,6_2_3
45709380.0,8_4_1_6_2_3_9
45709377.0,2_3_13_9
45709376.0,8_4_1_6_2_3_5_7
45709372.0,12_4_1_6_3_5_11_10
45709349.0,
45709346.0,1_7
45709343.0,6_3
45709334.0,4_3_5
45624662.0,5
45709330.0,1
45709328.0,12_14_11_13
45709324.0,2
45709293.0,4_2_3
45709290.0,1
45709286.0,15_1_2_3_14_13
45709285.0,8_1_2_9
45709280.0,4_6_2_3_5
45709236.0,4_1_2_11_10
45709238.0,8_1_6_9
45709032.0,4_1_2_3_7
45709195.0,1_6_2_5
45709185.0,
45709142.0,6_3_5_7
45184659.0,1_2_3_5_9
44586352.0,4_1_2_14_11_13
45078453.0,1
44729160.0,4_1_2_3
44105306.0,2
43698907.0,4_1_2
44658491.0,1
45709106.0,2_3
44111616.0,12_4_1_2
44112171.0,2_3
44111847.0,12_4_1_2_3
45706795.0,4_1_2_3
45428662.0,1
45233467.0,5
44959926.0,15_1_6
45709093.0,8_1_2_9
45559134.0,4_1_2_3_10_9
45492872.0,4_1_2_3
45458897.0,1_6_2_5
45427119.0,4
45709075.0,4_1_2_5
45709057.0,4_1_6_3_5_10_7
45708466.0,1_6_2_3_5_7
45709053.0,1_2_3
45709049.0,4_1_2_3_5
45709041.0,4_1_2_3
45708999.0,4_1_3
45708975.0,1_10_7
45648110.0,1
45648108.0,1_6_10_7_9
42143161.0,
45708949.0,4_1_6_2_5
44535045.0,4_3
45708906.0,4_2
45247068.0,15_1_11_13
45708870.0,4_6_5_7
45708857.0,12_8_13_10_7_9
45708840.0,1_2_3
45708808.0,8_4_1_6_2_3_5_7
45708765.0,8_11
45708734.0,4_1_2_3
45708633.0,1_6_5
45708620.0,12_3_5_11_10
45708619.0,8_4_1_6_2_3_5_10_7
45708579.0,1_3_5_10
45708589.0,4_1_6
45708564.0,
45708552.0,4
45708545.0,1
45708539.0,1_6
45708537.0,1_3
45526059.0,1_6_7_9
45637126.0,4_1_2_3_5
45126249.0,8_4_2_3
43582854.0,4_1_2_3
45264294.0,4_2_3_5
45708471.0,1
45708452.0,4_1_3_5
45708441.0,2_3_5
45708415.0,4_1_2_3
45642965.0,5
45708400.0,4_1_3_7
45708383.0,3
45708378.0,8_4_1_2_3_5_7
45708372.0,12_8_1_5_9
45708320.0,8_2_3_10_9
45708318.0,6_2_3_10_9
45708300.0,
45708271.0,4_1_2_3
44499905.0,4_1_2_3_5_7_9
44471151.0,4_1_6_2_3_5_7
43933917.0,4_1_6_2_3_5_7_9
43890836.0,8_4_1_6_2_3_5_10_7
42626798.0,4_1_2_3_5
43278519.0,4_1_6_2_7
43184552.0,4_1_2_3_14_5
42651333.0,1_2_3
44457258.0,1_6_2_3
44026974.0,4_1_6_3_5_7
43396269.0,4_1_2_3_7
43292883.0,4_6_3_5_7
43274128.0,4_1_2_3_5_7
39805549.0,4_1_6_2_3_5
45708240.0,4_1_2
45708234.0,4_1_6_2_3_5
45708186.0,4_1
45708165.0,4_2_3_5_7
45708173.0,1_2
45708179.0,1_6
45708175.0,8_4_2_3
45708116.0,1_2_3
45708016.0,1
45046759.0,4_2_3_7
45707987.0,8_1_2_3
45707983.0,1_5
45707950.0,4_7
45707923.0,1_6_7
45707892.0,4_1_2_3
45707845.0,6_2_3_10
45707676.0,1
44067619.0,8_1_2
45707696.0,4_3
45707684.0,15_11_13
45707659.0,1_6
45446316.0,1_2
45293323.0,3
45707599.0,6_3_5
45707506.0,1_6_5_7
45707486.0,1_6
45707488.0,6_5
45707468.0,1_6_2_7
45595957.0,6_7
45602818.0,
45327929.0,2
45707400.0,4_1_2_3
45707328.0,2
44952697.0,
45707185.0,4_5_7
45707220.0,1_2_7
45707109.0,2
45707133.0,4_1_2_3
45706996.0,3
45416713.0,
45707114.0,1_2_3_5
45707090.0,8_3_5_7
45707100.0,4_1_2_3
45707092.0,4_1_3_5
45707062.0,12_4_1_2_3_5
45707068.0,1_6_5_9
45707055.0,1_2_3_10
45707041.0,8_1_3_10_7
45707037.0,1_2
45707033.0,4_1_2_3_7
45707021.0,8_1_6_5_10_7_9
45707020.0,1_6_2_3
45707018.0,1_2
45706979.0,1_2_10_7_9
45706973.0,6_3_5
45706966.0,1
45706907.0,1_2
45706912.0,4_1_6_3_5_7
45706911.0,2
45706902.0,8_1_7
45706891.0,4_1_2_3_5
45706881.0,1_11_10
45706832.0,4_1_2_3_5_7
45706833.0,12_8_6_11_10_7_9
45706823.0,1_5
45706815.0,2_3
45688303.0,2_3
45706803.0,1_2_3_5
45706801.0,4_1_2_3_5
45706797.0,1_13
45440458.0,8_1_6_2_3_13_7
45706796.0,
45706714.0,1_2
45706711.0,4_1_2_3_5
45418690.0,10_9
45706703.0,4_1_2_3_9
45706688.0,12_1_2_3_11_10
45258795.0,1
45706672.0,4_1_2_3_11_10_9
45706669.0,1_2_3
45706668.0,1_2_5_7
45706640.0,1_6
45706639.0,8_1_6_7
44715682.0,1_2_3_5
45706635.0,4_1_3_11
45706620.0,1_2
45706617.0,4_1_6_5_11_10
45706627.0,1
45675618.0,8_1_2_9
45706618.0,1
45706616.0,1_2_10_9
45226441.0,8_1_2_3
45706588.0,8_1_2_7
45706584.0,1_6_2_3_5_7
45706570.0,4_2_3_9
45706566.0,8_4_9
45706564.0,8_4_1_3_5_10_9
45706559.0,4_1_2_3
45706557.0,1
45706553.0,4_1_2_5
45706517.0,1_2
45315526.0,2
45706511.0,7
45706497.0,4_1_2_5
45706494.0,1_2
45222009.0,6_2_3
45706321.0,8_1_11_13_7_9
45169914.0,4_1_6_7
45706268.0,8_1_6_2
45706308.0,1_3
45706212.0,1_2_3
45706256.0,8_6_2_3_7
45706205.0,3_7
45706237.0,1
45706225.0,
45706198.0,12_4_1_3_5
45706169.0,4_1_9
45359691.0,4_1_2_3
45706111.0,4_1_2_3_5
45706012.0,8_4_1_6_2_3_5_7
45705998.0,1_3_10
45705981.0,1_3
44954036.0,2_3_11_9
45705918.0,3_7
45705906.0,
45705894.0,8_1_6_10
45705886.0,8_4_1_6_2_3_5_11_10_7
44377502.0,2_3
45705864.0,1_2
45705850.0,3
45705841.0,4_1_2_3_9
44789202.0,1
45705837.0,1_2_3
41727910.0,8_1_2_3_5_11_7_9
42969021.0,8_4_6_3_5_7_9
45705814.0,1_6_2
45705717.0,4_1_2
45705688.0,2_3_14_13_10_9
45705676.0,4_1_6
45705658.0,1_3
45386909.0,12_8_1_6_5_11_13_10_7
45705640.0,4_1_3
45705621.0,12_4_3
45705628.0,6_2_3
45705604.0,3_9
45705584.0,4_2
43342833.0,1_9
45247663.0,4_1_2_3_5
45248701.0,1_2_3
45705510.0,1_6_2
45705483.0,4_2
45705441.0,4_1_2_3
45705440.0,3
45593530.0,4_2
45453350.0,4_1_2_3
45705389.0,
45705374.0,12_1_2_3_11_13_10
45676004.0,4_1_6_2_3
45705339.0,4_7_9
45705311.0,1_3
45705297.0,4_1_2
45684027.0,8_4_1_5
45705248.0,8_1_6_3_7
45705244.0,4_1_2_3
45424264.0,4_1_3_5
45705200.0,1_2
45029701.0,1_6_2_3_7
45705160.0,11
45705094.0,4_2_5
45705087.0,4_6_5
45705083.0,8_10_7_9
45705067.0,8_10_7_9
45705065.0,1_2
45705054.0,1
45705050.0,4_1_2_3
44477398.0,4_1_2_3_5
45705005.0,1_2
45704967.0,8_10_7_9
45704944.0,4_1_2_3
45630571.0,1_2
45704935.0,8_10_7_9
44308189.0,1_3
45704927.0,4_1_6_2_3
45704917.0,1_6_2_3_5
45704915.0,1_2_5_7
45704913.0,8_1_10_7_9
45254648.0,4_1_2
45704863.0,2_5
45704869.0,2_3
42783082.0,1_6_2_3_7
45704852.0,1_2_3
45704841.0,1_2
45704804.0,
45631016.0,1_2
45698045.0,8_1_3_7
45698079.0,4_1_2_3_5_7
45704730.0,4_1_2_3
45704708.0,2_3
45704682.0,8_1_6_2
45704664.0,4_1_2_3
45704649.0,12_15_1_6_14_5_13_10_9
45704636.0,1_2
45704619.0,8_6
45537279.0,4_1_2_3
45704570.0,4_6_2
45704560.0,4_1_2_3
45704554.0,4_5
45704535.0,1_6
45704520.0,1_6_2_7
45704502.0,4_6_2_3_5
45704474.0,8_1_6_2_5
45332499.0,2_3
44827730.0,2_7
45704466.0,4_1_6_5_10_9
45704463.0,4_1_3
45704405.0,6_3_5
45704396.0,4_1_3
42186114.0,1_6_2_3_5
43385022.0,1_2_3
45704328.0,8_1_6_5_7_9
45704320.0,4_1_3_5
45643865.0,1_6_3_5_7
45704286.0,4_1_6_5_7
45704218.0,6_3
45704211.0,4
45704208.0,1_2_5
44758764.0,4_1_5
41453999.0,1_2_3_5
44759072.0,4_1_6_5_7
